Age,Age_Group,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating,Income_K,Loan_Amount_K,Assets_Value_K,Debt_to_Income_Bin
59,>50,Non-binary,Bachelor's,Single,59042.0,631.0,22978.0,Home,Unemployed,0,Good,0.416792773050757,284380.0,,New Cherylville,WI,Armenia,4.0,2,Low,59.042,22.978,284.38,0.4-0.5
66,>50,Non-binary,Master's,Single,76132.0,653.0,38411.0,Business,Unemployed,11,Poor,0.534635301997666,60868.0,1.0,Kevintown,SD,Grenada,4.0,2,Low,76.132,38.411,60.868,
37,31-40,Male,Master's,Single,23491.0,604.0,8602.0,Business,Self-employed,5,Good,0.361970233396576,71313.0,,Lake Kyle,VT,Senegal,4.0,0,Low,23.491,8.602,71.313,0.3-0.4
65,>50,Non-binary,Bachelor's,Married,59107.0,,21857.0,Business,Self-employed,12,Fair,0.393593681747265,280841.0,1.0,Daniellestad,CA,Somalia,1.0,0,Low,59.107,21.857,280.841,0.3-0.4
47,41-50,Male,PhD,Widowed,20424.0,726.0,13578.0,Business,Unemployed,9,Excellent,0.55780714816436,121359.0,,Lake Mariomouth,IA,Christmas Island,3.0,2,Medium,20.424,13.578,121.359,
19,<20,Non-binary,Bachelor's,Widowed,29638.0,723.0,13897.0,Auto,Employed,18,Poor,0.272715002650945,87579.0,3.0,North Michelle,KS,Armenia,4.0,1,Low,29.638,13.897,87.579,0.2-0.3
54,>50,Female,Master's,Single,,612.0,37790.0,Auto,Employed,0,Poor,0.359294628772876,,,East Davidtown,RI,Saudi Arabia,3.0,1,Low,,37.79,,0.3-0.4
33,31-40,Female,Bachelor's,Widowed,49372.0,621.0,17333.0,Personal,Unemployed,1,Good,0.311158870181784,211458.0,,Charlesmouth,MP,Burkina Faso,3.0,0,Low,49.372,17.333,211.458,0.3-0.4
56,>50,Female,High School,Single,31573.0,604.0,36726.0,Personal,Employed,9,Poor,0.363102170921992,126785.0,4.0,Reynoldsside,VA,Samoa,4.0,1,High,31.573,36.726,126.785,0.3-0.4
57,>50,Male,High School,Single,85121.0,662.0,41170.0,Auto,Unemployed,13,Excellent,0.528481078676938,282303.0,3.0,Port Bryan,ME,Taiwan,0.0,0,Medium,85.121,41.17,282.303,
30,21-30,Non-binary,Bachelor's,Single,25391.0,788.0,,Business,Unemployed,5,Poor,0.428726057395512,159939.0,4.0,New Cody,OR,Papua New Guinea,0.0,2,Medium,25.391,,159.939,0.4-0.5
62,>50,Non-binary,Bachelor's,Married,35873.0,,,Personal,Self-employed,0,Poor,0.361945517691454,278714.0,1.0,East Williamfurt,KS,United Arab Emirates,2.0,1,Low,35.873,,278.714,0.3-0.4
43,41-50,Non-binary,High School,Single,27450.0,682.0,21621.0,Home,Employed,10,Poor,0.58718488806943,253348.0,1.0,Johnsonfurt,VT,Guadeloupe,4.0,2,Low,27.45,21.621,253.348,
68,>50,Female,PhD,Single,,795.0,46108.0,Personal,Self-employed,7,Good,0.104940760309469,24512.0,4.0,Jesseton,MI,Djibouti,2.0,0,Low,,46.108,24.512,0.1-0.2
39,31-40,Non-binary,High School,Divorced,115559.0,710.0,26229.0,Personal,Employed,6,Poor,0.258466556383867,250155.0,2.0,South Karenberg,RI,Thailand,4.0,2,Low,115.559,26.229,250.155,0.2-0.3
58,>50,Male,Master's,Married,84578.0,,40953.0,Home,Unemployed,4,Fair,0.539705354121032,112938.0,1.0,Port Stephenfort,MN,Tanzania,2.0,0,Medium,84.578,40.953,112.938,
25,21-30,Non-binary,High School,Single,55682.0,796.0,,Home,Self-employed,8,Fair,0.49059221081937,82983.0,,Michelleton,OK,Iceland,4.0,2,Medium,55.682,,82.983,0.4-0.5
65,>50,Male,Bachelor's,Single,119252.0,705.0,7458.0,Home,Employed,10,Poor,0.562697703784891,,2.0,Ortizburgh,MD,Grenada,,0,Medium,119.252,7.458,,
34,31-40,Female,Master's,Single,119140.0,678.0,,Home,Unemployed,1,Fair,0.110390691424724,,1.0,New Charlesfort,AZ,Cayman Islands,4.0,0,Medium,119.14,,,0.1-0.2
19,<20,Female,Bachelor's,Single,27907.0,664.0,,Auto,Unemployed,18,Poor,0.219669920445424,34102.0,1.0,Jenningsview,DC,Eritrea,2.0,0,High,27.907,,34.102,0.2-0.3
35,31-40,Male,Master's,Single,29748.0,700.0,35089.0,Business,Unemployed,10,Fair,0.542925090338833,198579.0,2.0,New Ashleyton,KY,United Arab Emirates,2.0,2,Low,29.748,35.089,198.579,
34,31-40,Male,PhD,Divorced,65823.0,759.0,,Business,Self-employed,10,Poor,0.378549248381662,122411.0,1.0,New Randymouth,OK,Togo,2.0,2,Low,65.823,,122.411,0.3-0.4
44,41-50,Female,Master's,Widowed,53368.0,712.0,19923.0,Personal,Employed,0,Fair,0.460495308461754,292074.0,2.0,North Charleschester,CO,Lebanon,3.0,1,Low,53.368,19.923,292.074,0.4-0.5
28,21-30,Male,Master's,Divorced,39050.0,636.0,5316.0,Home,Self-employed,18,Poor,0.420203113454229,183824.0,3.0,North Deborah,LA,Cuba,3.0,0,Low,39.05,5.316,183.824,0.4-0.5
20,<20,Female,Master's,Widowed,64221.0,790.0,13061.0,Personal,Employed,14,Fair,0.448786361099284,,1.0,Grahamland,RI,Niue,3.0,2,Medium,64.221,13.061,,0.4-0.5
34,31-40,Female,Bachelor's,Widowed,60751.0,615.0,22186.0,Home,Employed,5,Fair,0.194286724476905,134406.0,3.0,Michaelberg,MA,Malta,2.0,2,Low,60.751,22.186,134.406,0.1-0.2
58,>50,Non-binary,Bachelor's,Divorced,,606.0,22702.0,Home,Unemployed,19,Poor,0.277774956599623,145083.0,1.0,North Rodneystad,NE,New Caledonia,0.0,2,Low,,22.702,145.083,0.2-0.3
57,>50,Male,Bachelor's,Married,36291.0,,31691.0,Business,Unemployed,5,Excellent,0.166534640915015,273638.0,2.0,East Sandyfort,FL,Dominican Republic,,1,Medium,36.291,31.691,273.638,0.1-0.2
25,21-30,Female,Bachelor's,Widowed,81330.0,,,Home,Self-employed,10,Good,0.576539452791812,87692.0,,New Johnfurt,AS,Norfolk Island,2.0,1,Low,81.33,,87.692,
62,>50,Male,PhD,Divorced,61394.0,753.0,41949.0,Auto,Unemployed,15,Excellent,0.595347657268214,123158.0,3.0,East Jason,HI,South Georgia and the South Sandwich Islands,3.0,2,Low,61.394,41.949,123.158,
49,41-50,Male,PhD,Divorced,82391.0,750.0,49623.0,Business,Unemployed,3,Fair,0.281697949056305,225099.0,4.0,South Cherylport,MH,Montserrat,,2,High,82.391,49.623,225.099,0.2-0.3
21,21-30,Male,Bachelor's,Married,,738.0,7548.0,Auto,Unemployed,18,Poor,0.423529582349205,264559.0,,Robinchester,VA,Netherlands Antilles,2.0,1,Low,,7.548,264.559,0.4-0.5
22,21-30,Female,High School,Divorced,117125.0,755.0,49088.0,Business,Self-employed,5,Excellent,0.573555216937657,292327.0,1.0,Laurenberg,AR,Afghanistan,0.0,2,High,117.125,49.088,292.327,
30,21-30,Non-binary,Master's,Married,25272.0,794.0,48418.0,Home,Unemployed,3,Excellent,0.592864720788155,20163.0,2.0,Port Laurenbury,FL,Armenia,,1,Low,25.272,48.418,20.163,
58,>50,Non-binary,Master's,Single,56201.0,655.0,30465.0,Home,Employed,0,Good,0.235820585783457,194493.0,4.0,Hernandezton,KY,Nicaragua,4.0,2,Medium,56.201,30.465,194.493,0.2-0.3
28,21-30,Non-binary,High School,Married,50267.0,736.0,47386.0,Business,Self-employed,5,Excellent,0.129918898049822,164533.0,4.0,Heathfurt,IA,Cote d'Ivoire,2.0,1,Medium,50.267,47.386,164.533,0.1-0.2
69,>50,Male,High School,Widowed,94135.0,777.0,,Auto,Self-employed,6,Good,0.33620400716166,,2.0,South Thomas,PR,Portugal,2.0,2,Low,94.135,,,0.3-0.4
22,21-30,Non-binary,Bachelor's,Widowed,,728.0,42655.0,Auto,Employed,12,Fair,0.246506992493357,291552.0,3.0,Gilbertville,MI,Egypt,4.0,0,Medium,,42.655,291.552,0.2-0.3
29,21-30,Non-binary,Bachelor's,Divorced,102256.0,792.0,30943.0,Business,Self-employed,2,Poor,0.595503407493357,,0.0,Nelsonberg,AZ,Djibouti,3.0,1,Low,102.256,30.943,,
32,31-40,Female,Master's,Divorced,,686.0,42021.0,Business,Self-employed,12,Fair,0.167778321035597,147844.0,1.0,West Maxwellside,ME,Mayotte,3.0,0,Low,,42.021,147.844,0.1-0.2
24,21-30,Female,Bachelor's,Single,76625.0,606.0,,Business,Self-employed,18,Fair,0.541565506806565,167350.0,3.0,Seanstad,MD,Antarctica (the territory South of 60 deg S),2.0,0,Low,76.625,,167.35,
40,31-40,Male,Master's,Married,,657.0,44064.0,Business,Unemployed,7,Excellent,0.590583884056452,195293.0,3.0,North Erika,CO,Congo,0.0,0,Low,,44.064,195.293,
69,>50,Male,High School,Single,87957.0,609.0,6412.0,Personal,Self-employed,0,Fair,0.34825019414713,158832.0,4.0,Tammybury,NE,New Caledonia,4.0,0,Low,87.957,6.412,158.832,0.3-0.4
32,31-40,Female,PhD,Married,,711.0,7043.0,Personal,Employed,6,Fair,0.547491775372975,38943.0,0.0,Stoutmouth,NY,Saint Lucia,1.0,0,Low,,7.043,38.943,
25,21-30,Female,High School,Widowed,107211.0,757.0,13448.0,Business,Employed,3,Good,0.493327254929734,146491.0,4.0,Loriberg,ME,Hungary,4.0,1,Low,107.211,13.448,146.491,0.4-0.5
66,>50,Female,PhD,Divorced,66281.0,631.0,31098.0,Auto,Unemployed,12,Poor,0.330107231261887,221213.0,2.0,Port Ashleystad,MT,Eritrea,0.0,2,Low,66.281,31.098,221.213,0.3-0.4
20,<20,Female,Master's,Married,,769.0,20306.0,Business,Employed,10,Good,0.128025482463605,25607.0,2.0,East Lauraport,WV,Tunisia,0.0,1,Medium,,20.306,25.607,0.1-0.2
50,41-50,Female,PhD,Single,97195.0,,35441.0,Auto,Unemployed,19,Fair,0.381553962734431,108881.0,3.0,Jonathanfurt,MN,Dominica,,2,High,97.195,35.441,108.881,0.3-0.4
51,>50,Non-binary,High School,Widowed,33531.0,656.0,39972.0,Personal,Self-employed,9,Excellent,0.379795662888792,268515.0,,Hoganborough,AS,Serbia,,0,Medium,33.531,39.972,268.515,0.3-0.4
61,>50,Female,PhD,Divorced,,680.0,49845.0,Personal,Unemployed,0,Excellent,0.360501111951458,174834.0,1.0,Michaelfort,VT,Peru,3.0,2,Low,,49.845,174.834,0.3-0.4
55,>50,Non-binary,Master's,Widowed,106706.0,,18062.0,Personal,Self-employed,0,Fair,0.563687765802643,68515.0,3.0,East Kathleen,VA,Dominican Republic,,0,Low,106.706,18.062,68.515,
43,41-50,Male,Master's,Divorced,111861.0,704.0,11025.0,Auto,Self-employed,4,Poor,0.492243806675335,239435.0,3.0,Gregville,OH,Tanzania,0.0,0,Medium,111.861,11.025,239.435,0.4-0.5
25,21-30,Female,High School,Widowed,97391.0,700.0,,Business,Employed,5,Excellent,0.386308526788933,124726.0,,New Patrick,FM,Tonga,1.0,1,Medium,97.391,,124.726,0.3-0.4
38,31-40,Female,Bachelor's,Widowed,32685.0,638.0,18065.0,Personal,Self-employed,1,Poor,0.479183854029267,133403.0,0.0,Patelhaven,MI,Tajikistan,2.0,1,Low,32.685,18.065,133.403,0.4-0.5
42,41-50,Non-binary,High School,Widowed,,792.0,,Home,Employed,0,Poor,0.180055787864248,95660.0,1.0,Dunnside,CO,South Georgia and the South Sandwich Islands,2.0,0,Low,,,95.66,0.1-0.2
30,21-30,Non-binary,Master's,Single,85046.0,754.0,45423.0,Home,Employed,6,Fair,0.523131939069104,200582.0,3.0,Hendersonborough,TN,Mayotte,1.0,1,Medium,85.046,45.423,200.582,
49,41-50,Female,Bachelor's,Widowed,,765.0,14599.0,Auto,Unemployed,13,Poor,0.428858044248752,295140.0,2.0,Martinburgh,ND,Saint Lucia,3.0,0,Low,,14.599,295.14,0.4-0.5
47,41-50,Male,PhD,Divorced,,601.0,29510.0,Auto,Self-employed,7,Poor,0.463832568832486,221528.0,3.0,Port Waynestad,SC,Liechtenstein,2.0,2,Low,,29.51,221.528,0.4-0.5
51,>50,Male,High School,Widowed,108257.0,703.0,12125.0,Auto,Unemployed,11,Excellent,0.358835204483868,,3.0,North Cassandrafort,PR,Georgia,4.0,1,Low,108.257,12.125,,0.3-0.4
46,41-50,Non-binary,High School,Divorced,78799.0,700.0,20405.0,Auto,Employed,14,Poor,0.354632845069637,242007.0,,East Markton,MP,San Marino,3.0,0,Low,78.799,20.405,242.007,0.3-0.4
69,>50,Female,Bachelor's,Divorced,45322.0,698.0,,Home,Employed,1,Good,0.476506168387245,44123.0,,New Nataliehaven,MP,Nigeria,1.0,0,Low,45.322,,44.123,0.4-0.5
35,31-40,Non-binary,High School,Divorced,94314.0,686.0,,Auto,Self-employed,0,Fair,0.394171655704123,213021.0,2.0,Parkerhaven,CT,Saint Kitts and Nevis,,2,Medium,94.314,,213.021,0.3-0.4
48,41-50,Non-binary,PhD,Single,31075.0,622.0,47932.0,Home,Self-employed,10,Good,0.21853003538945,189474.0,0.0,Port Jennifermouth,MH,Iraq,,1,Low,31.075,47.932,189.474,0.2-0.3
66,>50,Female,Bachelor's,Widowed,110382.0,644.0,10189.0,Home,Self-employed,3,Good,0.50769723274344,273087.0,,New Paulside,IN,Sri Lanka,4.0,1,Low,110.382,10.189,273.087,
45,41-50,Female,PhD,Widowed,89902.0,627.0,,Personal,Unemployed,6,Good,0.561625154633069,253284.0,2.0,East Calebborough,IA,Cuba,2.0,1,Low,89.902,,253.284,
21,21-30,Male,High School,Widowed,102948.0,689.0,29618.0,Personal,Unemployed,5,Good,0.418904992242889,236414.0,4.0,Baileymouth,AK,Gabon,3.0,0,Low,102.948,29.618,236.414,0.4-0.5
37,31-40,Non-binary,Bachelor's,Single,71268.0,757.0,10891.0,Home,Employed,16,Good,0.400264239855688,197411.0,4.0,Port Barbarahaven,TX,Fiji,4.0,2,Medium,71.268,10.891,197.411,0.4-0.5
64,>50,Non-binary,PhD,Widowed,,671.0,,Business,Unemployed,6,Excellent,0.37405907580778,105790.0,0.0,South Mary,WA,Nepal,0.0,1,Low,,,105.79,0.3-0.4
34,31-40,Female,High School,Married,55546.0,750.0,7624.0,Personal,Self-employed,18,Excellent,0.358012589755597,47041.0,2.0,New Riley,MI,Albania,0.0,1,Low,55.546,7.624,47.041,0.3-0.4
33,31-40,Male,Master's,Married,71560.0,617.0,24004.0,Business,Unemployed,8,Good,0.200862069508602,68440.0,2.0,New Cassandra,MH,Haiti,3.0,1,High,71.56,24.004,68.44,0.2-0.3
25,21-30,Female,PhD,Widowed,,752.0,46575.0,Business,Employed,15,Good,0.502188182538394,82335.0,2.0,North Traci,FL,Spain,,2,Medium,,46.575,82.335,
53,>50,Female,PhD,Widowed,39483.0,626.0,21239.0,Home,Employed,4,Fair,0.487438881285616,,2.0,East Ashley,DE,Lao People's Democratic Republic,4.0,1,Low,39.483,21.239,,0.4-0.5
43,41-50,Non-binary,High School,Married,,781.0,45959.0,Business,Employed,18,Excellent,0.421749956674716,295837.0,,Port Rebecca,OH,Denmark,,2,Medium,,45.959,295.837,0.4-0.5
68,>50,Female,Bachelor's,Widowed,56281.0,714.0,31386.0,Business,Self-employed,1,Good,0.260026109001045,48751.0,,Smithfurt,AS,Turkmenistan,2.0,0,Low,56.281,31.386,48.751,0.2-0.3
64,>50,Female,PhD,Married,50399.0,705.0,25516.0,Personal,Employed,7,Fair,0.190098196707926,,2.0,Shannonstad,MS,Zimbabwe,,0,Low,50.399,25.516,,0.1-0.2
38,31-40,Female,Master's,Single,73219.0,620.0,39092.0,Business,Employed,10,Poor,0.507555213773091,69709.0,0.0,Staffordshire,GU,French Polynesia,1.0,1,Medium,73.219,39.092,69.709,
67,>50,Female,PhD,Single,63183.0,729.0,31163.0,Auto,Self-employed,4,Poor,0.161247335346054,30727.0,3.0,South Robinton,PR,Kiribati,,2,High,63.183,31.163,30.727,0.1-0.2
47,41-50,Female,Bachelor's,Widowed,43545.0,653.0,6955.0,Home,Employed,15,Excellent,0.595200784078318,255048.0,1.0,West Christopher,UT,Senegal,1.0,0,High,43.545,6.955,255.048,
64,>50,Non-binary,Bachelor's,Widowed,49814.0,700.0,13920.0,Business,Self-employed,17,Poor,0.150033247908963,,0.0,Howardview,IN,New Caledonia,,0,Low,49.814,13.92,,0.1-0.2
48,41-50,Non-binary,PhD,Widowed,35740.0,680.0,45847.0,Auto,Self-employed,13,Fair,0.283165536395775,,3.0,Lake Theresaview,OR,Peru,1.0,0,High,35.74,45.847,,0.2-0.3
26,21-30,Female,PhD,Divorced,105683.0,726.0,12375.0,Business,Unemployed,19,Excellent,0.337681222688657,206386.0,1.0,West Frankfort,CO,Thailand,3.0,1,Low,105.683,12.375,206.386,0.3-0.4
19,<20,Non-binary,Bachelor's,Widowed,87115.0,648.0,48925.0,Auto,Employed,4,Good,0.428409823693019,84501.0,1.0,North Robert,NC,Bosnia and Herzegovina,1.0,0,Low,87.115,48.925,84.501,0.4-0.5
27,21-30,Male,High School,Married,109096.0,621.0,40446.0,Auto,Employed,18,Poor,0.208195340957698,104485.0,0.0,Teresahaven,LA,Suriname,3.0,1,Medium,109.096,40.446,104.485,0.2-0.3
30,21-30,Non-binary,Master's,Married,106545.0,779.0,14862.0,Personal,Employed,2,Good,0.372811335239712,236604.0,2.0,West Anthonyview,NM,Bulgaria,4.0,2,Low,106.545,14.862,236.604,0.3-0.4
54,>50,Female,High School,Divorced,55169.0,766.0,47949.0,Personal,Employed,11,Good,0.135898329783678,232975.0,4.0,Cherrychester,GU,Australia,0.0,0,High,55.169,47.949,232.975,0.1-0.2
41,41-50,Non-binary,Bachelor's,Divorced,76880.0,766.0,17134.0,Business,Employed,9,Good,0.341771426653241,151138.0,0.0,East Chad,ID,Moldova,4.0,0,Low,76.88,17.134,151.138,0.3-0.4
53,>50,Male,Bachelor's,Divorced,118410.0,713.0,5387.0,Personal,Employed,11,Excellent,0.269535714925051,200843.0,0.0,Brownbury,AK,Paraguay,1.0,2,Low,118.41,5.387,200.843,0.2-0.3
36,31-40,Male,Bachelor's,Married,52934.0,710.0,20253.0,Personal,Unemployed,5,Fair,0.452705971431467,,3.0,East Margaretview,OK,Mexico,2.0,2,Medium,52.934,20.253,,0.4-0.5
49,41-50,Non-binary,Master's,Widowed,36471.0,,40080.0,Home,Employed,4,Good,0.429412514267944,128432.0,4.0,Port Gary,FM,Bouvet Island (Bouvetoya),3.0,2,High,36.471,40.08,128.432,0.4-0.5
63,>50,Male,Bachelor's,Married,79267.0,705.0,17965.0,Home,Employed,2,Good,0.408224811384288,217393.0,2.0,Heatherton,NV,Tunisia,,0,Low,79.267,17.965,217.393,0.4-0.5
68,>50,Female,Master's,Single,80477.0,630.0,17459.0,Personal,Unemployed,6,Good,0.376728867400795,249023.0,2.0,Wrightbury,NE,Lebanon,0.0,2,Medium,80.477,17.459,249.023,0.3-0.4
69,>50,Male,High School,Divorced,,666.0,9844.0,Home,Unemployed,7,Fair,0.342280164149987,215261.0,,West Jon,PA,Cayman Islands,3.0,1,Low,,9.844,215.261,0.3-0.4
33,31-40,Female,PhD,Single,98455.0,775.0,34168.0,Auto,Employed,4,Good,0.454907667535182,,2.0,East Karen,IA,Sweden,1.0,0,Low,98.455,34.168,,0.4-0.5
28,21-30,Male,High School,Married,,767.0,12574.0,Business,Employed,3,Fair,0.413823666892586,54645.0,3.0,Millermouth,FM,Panama,3.0,0,Low,,12.574,54.645,0.4-0.5
35,31-40,Female,PhD,Widowed,68505.0,698.0,41469.0,Business,Employed,9,Fair,0.43075339749734,218693.0,4.0,Hernandezport,MI,Mauritania,1.0,2,Medium,68.505,41.469,218.693,0.4-0.5
31,31-40,Non-binary,Master's,Widowed,85126.0,758.0,47582.0,Business,Self-employed,0,Fair,0.111882120872803,139127.0,3.0,New Tara,UT,Monaco,3.0,1,Low,85.126,47.582,139.127,0.1-0.2
39,31-40,Non-binary,Master's,Single,69954.0,737.0,45417.0,Business,Unemployed,2,Good,0.242216588461176,140211.0,2.0,Phillipsville,DC,United States Virgin Islands,1.0,1,High,69.954,45.417,140.211,0.2-0.3
34,31-40,Non-binary,Bachelor's,Widowed,26089.0,738.0,,Business,Unemployed,4,Poor,0.143257566124742,84638.0,,Vincentside,IA,Turkey,4.0,0,Low,26.089,,84.638,0.1-0.2
29,21-30,Non-binary,High School,Single,35787.0,723.0,13612.0,Home,Self-employed,3,Good,0.409582507113946,158141.0,0.0,South William,AL,New Zealand,,2,Medium,35.787,13.612,158.141,0.4-0.5
38,31-40,Male,Bachelor's,Widowed,106743.0,776.0,13904.0,Home,Employed,15,Poor,0.181198575053187,223465.0,0.0,Erinburgh,LA,Anguilla,2.0,1,Low,106.743,13.904,223.465,0.1-0.2
58,>50,Male,Bachelor's,Married,20111.0,617.0,47649.0,Auto,Self-employed,9,Fair,0.598395349483026,82631.0,4.0,Matthewville,CA,Aruba,3.0,0,Low,20.111,47.649,82.631,
40,31-40,Female,Master's,Widowed,98038.0,,25545.0,Home,Self-employed,11,Good,0.524564029392684,215590.0,4.0,Cassandrashire,KY,Reunion,0.0,2,Low,98.038,25.545,215.59,
49,41-50,Male,High School,Single,78915.0,738.0,26829.0,Home,Self-employed,0,Fair,0.121135817610888,,1.0,Donaldburgh,NH,Nigeria,,0,Low,78.915,26.829,,0.1-0.2
46,41-50,Female,High School,Widowed,59115.0,653.0,,Auto,Employed,17,Poor,0.428499157577823,138327.0,2.0,East Amberhaven,MS,Iraq,1.0,1,Low,59.115,,138.327,0.4-0.5
57,>50,Female,Bachelor's,Divorced,37667.0,667.0,6168.0,Home,Unemployed,15,Excellent,0.461786899063769,258584.0,3.0,Hughesland,ND,United States of America,1.0,0,Low,37.667,6.168,258.584,0.4-0.5
47,41-50,Non-binary,PhD,Widowed,106379.0,643.0,13058.0,Business,Employed,3,Good,0.446606010414509,281921.0,1.0,Nicholasville,IL,Croatia,0.0,1,Low,106.379,13.058,281.921,0.4-0.5
55,>50,Male,Master's,Single,83537.0,794.0,49471.0,Auto,Self-employed,3,Excellent,0.457185065033004,189491.0,1.0,West Krista,CO,Jordan,3.0,1,Medium,83.537,49.471,189.491,0.4-0.5
66,>50,Female,PhD,Single,113140.0,767.0,22705.0,Personal,Employed,4,Fair,0.158688218268982,86819.0,,New Josephchester,VI,Angola,4.0,0,Medium,113.14,22.705,86.819,0.1-0.2
64,>50,Female,Bachelor's,Widowed,64544.0,,,Business,Employed,0,Fair,0.555831983261367,79448.0,0.0,South Adam,FL,Andorra,,1,Low,64.544,,79.448,
36,31-40,Male,Master's,Married,68980.0,706.0,,Home,Unemployed,5,Fair,0.129568234431296,249171.0,0.0,West Frank,UT,French Southern Territories,4.0,1,Medium,68.98,,249.171,0.1-0.2
21,21-30,Male,Master's,Married,36713.0,646.0,,Auto,Employed,2,Excellent,0.287242633459524,122630.0,2.0,New Kennethstad,WY,Western Sahara,3.0,0,Low,36.713,,122.63,0.2-0.3
69,>50,Male,Master's,Divorced,103790.0,606.0,7569.0,Personal,Unemployed,7,Poor,0.445709737282961,167752.0,0.0,Christieberg,AK,Gabon,2.0,2,Medium,103.79,7.569,167.752,0.4-0.5
54,>50,Female,PhD,Married,103408.0,637.0,,Personal,Unemployed,18,Fair,0.421720360778151,173314.0,4.0,North Thomasfort,IL,Vanuatu,4.0,1,Medium,103.408,,173.314,0.4-0.5
63,>50,Male,Bachelor's,Single,50284.0,,25854.0,Business,Employed,8,Excellent,0.31876899488808,,2.0,North Stevenfort,DE,Bangladesh,2.0,0,Medium,50.284,25.854,,0.3-0.4
20,<20,Non-binary,PhD,Divorced,58886.0,634.0,29467.0,Business,Self-employed,9,Excellent,0.419013472754676,237500.0,2.0,Howardmouth,DE,Austria,1.0,1,Low,58.886,29.467,237.5,0.4-0.5
33,31-40,Female,PhD,Divorced,70126.0,,,Personal,Employed,14,Poor,0.352426028063581,293870.0,1.0,Bennettshire,DE,Madagascar,4.0,0,Low,70.126,,293.87,0.3-0.4
38,31-40,Non-binary,PhD,Widowed,116134.0,673.0,38012.0,Business,Unemployed,1,Fair,0.317518731526074,163283.0,4.0,Hesschester,NE,Tajikistan,0.0,1,Medium,116.134,38.012,163.283,0.3-0.4
64,>50,Male,Master's,Widowed,104528.0,667.0,14773.0,Business,Unemployed,19,Fair,0.390383612988818,30027.0,2.0,Lake Michaelburgh,NH,Nepal,,2,Medium,104.528,14.773,30.027,0.3-0.4
55,>50,Non-binary,PhD,Married,85428.0,686.0,46494.0,Auto,Employed,11,Excellent,0.533895297719293,289350.0,0.0,New Kevin,ND,Barbados,0.0,2,Low,85.428,46.494,289.35,
58,>50,Non-binary,High School,Divorced,79263.0,663.0,35453.0,Home,Self-employed,13,Good,0.307783635645133,184397.0,1.0,Wesleyberg,MS,Saint Kitts and Nevis,4.0,2,Low,79.263,35.453,184.397,0.3-0.4
40,31-40,Non-binary,Master's,Single,119770.0,,14345.0,Auto,Self-employed,10,Excellent,0.18715665268799,,3.0,West Katelynmouth,TN,Samoa,2.0,1,Low,119.77,14.345,,0.1-0.2
37,31-40,Male,Master's,Divorced,102627.0,726.0,5742.0,Home,Self-employed,19,Excellent,0.243371386192372,127341.0,0.0,Lake Christophermouth,AS,South Africa,0.0,1,Low,102.627,5.742,127.341,0.2-0.3
44,41-50,Female,Master's,Widowed,20020.0,755.0,25931.0,Home,Unemployed,13,Good,0.118540051353355,220578.0,3.0,Lopezborough,AS,Latvia,3.0,2,Low,20.02,25.931,220.578,0.1-0.2
50,41-50,Non-binary,Master's,Married,,728.0,8379.0,Personal,Self-employed,19,Poor,0.16032141016395,124591.0,2.0,West John,WY,Pitcairn Islands,0.0,0,Medium,,8.379,124.591,0.1-0.2
69,>50,Female,High School,Married,38443.0,716.0,16574.0,Home,Employed,8,Good,0.267371970297298,,,Lisachester,IL,Cape Verde,3.0,2,Low,38.443,16.574,,0.2-0.3
36,31-40,Male,Master's,Married,60376.0,717.0,46259.0,Home,Employed,14,Poor,0.124325195998341,171529.0,3.0,Berryburgh,PR,New Zealand,2.0,2,Medium,60.376,46.259,171.529,0.1-0.2
45,41-50,Non-binary,PhD,Married,62680.0,602.0,27567.0,Personal,Self-employed,17,Excellent,0.105472180657411,167936.0,2.0,South William,IN,Solomon Islands,3.0,2,Medium,62.68,27.567,167.936,0.1-0.2
51,>50,Female,Master's,Divorced,118376.0,655.0,37116.0,Business,Self-employed,14,Excellent,0.492980943529748,30255.0,4.0,Lake Matthewmouth,NY,Maldives,3.0,1,Low,118.376,37.116,30.255,0.4-0.5
38,31-40,Male,Bachelor's,Widowed,115658.0,686.0,,Home,Self-employed,18,Fair,0.581425446587139,241334.0,3.0,Frazierchester,AZ,Uzbekistan,1.0,2,Medium,115.658,,241.334,
49,41-50,Female,High School,Divorced,85296.0,763.0,46321.0,Auto,Unemployed,18,Poor,0.42518362457673,159893.0,3.0,Farmerton,PR,Lao People's Democratic Republic,0.0,0,Low,85.296,46.321,159.893,0.4-0.5
